Row ID,Order ID,Order Date,Date Key,Contact Name,Country,City,Region,Subregion,Customer,Customer ID,Industry,Segment,Product,License,Sales,Quantity,Discount,Profit,Profit Margin,Discount Effectiveness,Sales per Unit,Year,Month,Discount Level,Discount Effectiveness Level
7908,AMER-2022-112585,2022-07-31,20220731,Connor McDonald,United States,Los Angeles,AMER,NAMER,Chevron,1017,Energy,Strategic,OneView,DDX0JXHX54,498.93,2.0,0.0,70.816875,0.14193749624195778,0.0,249.465,2022,7,Low,Low
7909,AMER-2022-149762,2022-12-04,20221204,Heather Dyer,United States,Tallahassee,AMER,NAMER,Goldman Sachs Group,1042,Finance,SMB,ContactMatcher,XIO2RF43UH,268.704,3.0,0.2,6.7176,0.024999999999999998,33.588,89.568,2022,12,Low,High
7910,AMER-2022-149762,2022-12-04,20221204,Heather Dyer,United States,Tallahassee,AMER,NAMER,Goldman Sachs Group,1042,Finance,SMB,ChatBot Plugin,SRGOLVDH7O,21.92,8.0,0.0,5.9184,0.26999999999999996,0.0,2.74,2022,12,Low,Low
7911,AMER-2022-149762,2022-12-04,20221204,Heather Dyer,United States,Tallahassee,AMER,NAMER,Goldman Sachs Group,1042,Finance,SMB,Marketing Suite - Gold,2IE2AES9M1,48.72,3.0,0.0,7.308,0.15,0.0,16.24,2022,12,Low,Low
7912,AMER-2022-149762,2022-12-04,20221204,Heather Dyer,United States,Tallahassee,AMER,NAMER,Goldman Sachs Group,1042,Finance,SMB,Marketing Suite,LBMHZRU44V,205.666,2.0,0.15,-12.098,-0.05882352941176471,-80.65333333333334,102.833,2022,12,Low,Low
7913,APJ-2022-167605,2022-04-29,20220429,Bella Powell,Australia,Perth,APJ,ANZ,CVS Health,1026,Retail,SMB,SaaS Connector Pack,DEVVFM01XB,30.344,2.0,0.5,-31.8612,-1.05,-63.7224,15.172,2022,4,High,Low
7914,AMER-2023-105697,2023-08-26,20230826,Kimberly Manning,Mexico,Tijuana,AMER,LATAM,AmerisourceBergen,1007,Healthcare,SMB,Marketing Suite - Gold,YNTGK1V5VP,25.696,2.0,0.2,1.9272,0.075,9.636,12.848,2023,8,Low,High
7915,EMEA-2023-165323,2023-06-18,20230618,Andrew Lee,United Kingdom,London,EMEA,UKIR,United Parcel Service,1090,Transportation,Enterprise,Big Ol Database,45C1LJ0RZU,498.93,5.0,0.0,70.816875,0.14193749624195778,0.0,99.786,2023,6,Low,Low
7916,EMEA-2023-165323,2023-06-18,20230618,Andrew Lee,United Kingdom,London,EMEA,UKIR,United Parcel Service,1090,Transportation,Enterprise,Data Smasher,2Q4GEWIZHE,101.34,3.0,0.0,8.1072,0.08,0.0,33.78,2023,6,Low,Low
7917,EMEA-2021-110891,2021-11-20,20211120,Liam Churchill,France,Paris,EMEA,EU-WEST,CVS Health,1026,Retail,Enterprise,FinanceHub,X828BKY0HD,344.372,4.0,0.3,-39.724125,-0.11535236604602,-132.41375000000002,86.093,2021,11,High,Low
7918,APJ-2023-100783,2023-09-05,20230905,Warren McGrath,Japan,Chiba,APJ,JAPN,Huawei,1086,Tech,Enterprise,ChatBot Plugin,EJMG5I030I,30.384,1.0,0.2,3.798,0.125,18.99,30.384,2023,9,Low,High
7919,AMER-2021-152513,2021-07-04,20210704,Oliver King,United States,Seattle,AMER,NAMER,Sysco,1084,Consumer Products,Enterprise,ContactMatcher,X60LI66ZWA,22.848,2.0,0.2,7.4256,0.325,37.128,11.424,2021,7,Low,High
7920,EMEA-2023-139822,2023-09-16,20230916,Sally Nolan,Saudi Arabia,Riyadh,EMEA,MEA,Lukoil,1044,Energy,Enterprise,Marketing Suite - Gold,EDM1AZW0RE,38.62,2.0,0.0,10.8136,0.27999999999999997,0.0,19.31,2023,9,Low,Low
7921,EMEA-2023-139822,2023-09-16,20230916,Sally Nolan,Saudi Arabia,Riyadh,EMEA,MEA,Lukoil,1044,Energy,Enterprise,Data Smasher,YJD4KLEO1A,59.98,2.0,0.0,10.7964,0.18000000000000002,0.0,29.99,2023,9,Low,Low
7922,APJ-2023-107713,2023-03-14,20230314,Joanne Davies,China,Guangzhou,APJ,APAC,Tyson Foods,1088,Consumer Products,SMB,ContactMatcher,DPT3FT3KHB,174.3,3.0,0.0,70.816875,0.4062930292598967,0.0,58.1,2023,3,Low,Low
7923,EMEA-2023-134096,2023-09-25,20230925,Tracey Dickens,Germany,Frankfurt,EMEA,EU-WEST,Mitsubishi,1050,Manufacturing,Enterprise,Site Analytics,3H4K88Z6H5,383.96,5.0,0.2,38.396,0.1,191.98,76.792,2023,9,Low,High
7924,EMEA-2023-134096,2023-09-25,20230925,Tracey Dickens,Germany,Frankfurt,EMEA,EU-WEST,Mitsubishi,1050,Manufacturing,Enterprise,ContactMatcher,4GTRW9PNSS,15.57,3.0,0.5,-11.418,-0.7333333333333333,-22.836,5.19,2023,9,High,Low
7925,EMEA-2022-125843,2022-08-14,20220814,Joe Hughes,Spain,Valencia,EMEA,EU-WEST,J.P. Morgan Chase & Co.,1054,Finance,SMB,ContactMatcher,7QADYNCY5W,22.32,4.0,0.0,10.7136,0.48,0.0,5.58,2022,8,Low,Low
7926,EMEA-2022-125843,2022-08-14,20220814,Joe Hughes,Spain,Valencia,EMEA,EU-WEST,J.P. Morgan Chase & Co.,1054,Finance,SMB,FinanceHub,LEPBS03LGV,103.6,7.0,0.0,51.8,0.5,0.0,14.799999999999999,2022,8,Low,Low
7927,EMEA-2023-120404,2023-11-21,20231121,Penelope Terry,United Kingdom,London,EMEA,UKIR,ConocoPhillips,1024,Energy,Strategic,Data Smasher,ZBEDM4X6W2,2.97,3.0,0.0,1.3365,0.44999999999999996,0.0,0.9900000000000001,2023,11,Low,Low
7928,EMEA-2023-120404,2023-11-21,20231121,Penelope Terry,United Kingdom,London,EMEA,UKIR,ConocoPhillips,1024,Energy,Strategic,Site Analytics,FAE519QL6M,498.93,1.0,0.0,70.816875,0.14193749624195778,0.0,498.93,2023,11,Low,Low
7929,EMEA-2023-120404,2023-11-21,20231121,Penelope Terry,United Kingdom,London,EMEA,UKIR,ConocoPhillips,1024,Energy,Strategic,SaaS Connector Pack,ZRY441MONT,50.97,3.0,0.0,9.1746,0.18,0.0,16.99,2023,11,Low,Low
7930,APJ-2023-167549,2023-07-26,20230726,Felicity Peters,Japan,Aichi,APJ,JAPN,Carrefour,1048,Retail,Enterprise,ContactMatcher,NW3R05RZEA,298.116,6.0,0.3,-4.2588,-0.014285714285714287,-14.196,49.686,2023,7,High,Low
7931,EMEA-2022-120082,2022-03-26,20220326,Elizabeth Young,United Kingdom,London,EMEA,UKIR,Procter & Gamble,1077,Consumer Products,Strategic,ChatBot Plugin,0OYOJDJ9C3,59.52,3.0,0.0,17.856,0.3,0.0,19.84,2022,3,Low,Low
7932,EMEA-2022-168095,2022-07-16,20220716,Sonia Hardacre,Belgium,Brussels,EMEA,EU-WEST,AmerisourceBergen,1007,Healthcare,Strategic,FinanceHub,VWMJ8B21DG,230.28,3.0,0.2,23.028,0.09999999999999999,115.13999999999999,76.76,2022,7,Low,High
7933,EMEA-2022-168095,2022-07-16,20220716,Sonia Hardacre,Belgium,Brussels,EMEA,EU-WEST,AmerisourceBergen,1007,Healthcare,Strategic,Support,MY12DXWKB6,105.52,5.0,0.2,34.294,0.32499999999999996,171.46999999999997,21.104,2022,7,Low,High
7934,AMER-2023-166093,2023-08-18,20230818,Joseph White,United States,Detroit,AMER,NAMER,Abbott Laboratories,1001,Healthcare,Strategic,SaaS Connector Pack - Gold,8G7GUGXM74,23.36,2.0,0.0,11.68,0.5,0.0,11.68,2023,8,Low,Low
7935,AMER-2023-166093,2023-08-18,20230818,Joseph White,United States,Detroit,AMER,NAMER,Abbott Laboratories,1001,Healthcare,Strategic,Site Analytics,MU0OCBCLHJ,71.976,3.0,0.2,8.997,0.125,44.985,23.992,2023,8,Low,High
7936,AMER-2023-166093,2023-08-18,20230818,Joseph White,United States,Detroit,AMER,NAMER,Abbott Laboratories,1001,Healthcare,Strategic,Support,QJXXNJVSMM,8.56,2.0,0.0,3.852,0.44999999999999996,0.0,4.28,2023,8,Low,Low
7937,AMER-2023-166093,2023-08-18,20230818,Joseph White,United States,Detroit,AMER,NAMER,Abbott Laboratories,1001,Healthcare,Strategic,ContactMatcher,4L408WXATH,13.92,3.0,0.2,4.872,0.35,24.36,4.64,2023,8,Low,High
7938,AMER-2023-166093,2023-08-18,20230818,Joseph White,United States,Detroit,AMER,NAMER,Abbott Laboratories,1001,Healthcare,Strategic,OneView,L4ZUZ1XW80,498.93,9.0,0.0,70.816875,0.14193749624195778,0.0,55.43666666666667,2023,8,Low,Low
7939,AMER-2023-166093,2023-08-18,20230818,Joseph White,United States,Detroit,AMER,NAMER,Abbott Laboratories,1001,Healthcare,Strategic,Marketing Suite - Gold,NI5SSTFKJH,498.93,3.0,0.0,70.816875,0.14193749624195778,0.0,166.31,2023,8,Low,Low
7940,AMER-2023-166093,2023-08-18,20230818,Joseph White,United States,Detroit,AMER,NAMER,Abbott Laboratories,1001,Healthcare,Strategic,ContactMatcher,Z1Q5HM8OVI,221.056,8.0,0.2,70.816875,0.32035717193833235,354.08437499999997,27.632,2023,8,Low,High
7941,AMER-2022-146325,2022-12-15,20221215,Joe Ross,United States,Seattle,AMER,NAMER,Wells Fargo,1099,Finance,Strategic,FinanceHub,RU83SQ5JJG,81.424,2.0,0.2,-9.1602,-0.11249999999999999,-45.800999999999995,40.712,2022,12,Low,Low
7942,AMER-2022-146325,2022-12-15,20221215,Joe Ross,United States,Seattle,AMER,NAMER,Wells Fargo,1099,Finance,Strategic,Marketing Suite - Gold,RB61GI33SK,134.8,9.5,0.0,35.048,0.26,0.0,14.189473684210528,2022,12,Low,Low
7943,APJ-2023-134194,2023-12-26,20231226,William Robertson,Japan,Aichi,APJ,JAPN,General Electric,1040,Finance,SMB,ContactMatcher,91H378VKL2,39.582,9.0,0.5,-39.724125,-1.0035906472639078,-79.44825,4.398,2023,12,High,Low
7944,APJ-2023-134194,2023-12-26,20231226,William Robertson,Japan,Aichi,APJ,JAPN,General Electric,1040,Finance,SMB,Support,TXPJ34GTNA,44.688,7.0,0.2,5.0274,0.1125,25.137,6.384,2023,12,Low,High
7945,APJ-2023-134194,2023-12-26,20231226,William Robertson,Japan,Aichi,APJ,JAPN,General Electric,1040,Finance,SMB,ChatBot Plugin,9MMB0XQLEK,31.744,2.0,0.2,2.3808,0.075,11.903999999999998,15.872,2023,12,Low,High
7946,APJ-2023-134194,2023-12-26,20231226,William Robertson,Japan,Aichi,APJ,JAPN,General Electric,1040,Finance,SMB,ContactMatcher,TCMSSC43F1,40.98,5.0,0.5,-39.724125,-0.9693539531478771,-79.44825,8.196,2023,12,High,Low
7947,APJ-2023-134194,2023-12-26,20231226,William Robertson,Japan,Aichi,APJ,JAPN,General Electric,1040,Finance,SMB,ContactMatcher,69CRIV5ZX3,3.168,3.0,0.5,-5.0688,-1.6,-10.1376,1.056,2023,12,High,Low
7948,APJ-2020-131009,2020-03-01,20200301,Benjamin Hughes,Japan,Shizuoka,APJ,JAPN,Apple,1008,Tech,SMB,Storage,6VOG0TZLB5,18.84,5.0,0.2,-3.5325,-0.1875,-17.6625,3.768,2020,3,Low,Low
7949,APJ-2020-131009,2020-03-01,20200301,Benjamin Hughes,Japan,Shizuoka,APJ,JAPN,Apple,1008,Tech,SMB,FinanceHub,QUXMUJ840K,362.25,6.0,0.3,0.0,0.0,0.0,60.375,2020,3,High,Low
7950,APJ-2020-131009,2020-03-01,20200301,Benjamin Hughes,Japan,Shizuoka,APJ,JAPN,Apple,1008,Tech,SMB,SaaS Connector Pack,YYPTC8QWE5,63.552,6.0,0.5,-34.9536,-0.55,-69.9072,10.592,2020,3,High,Low
7951,APJ-2020-131009,2020-03-01,20200301,Benjamin Hughes,Japan,Shizuoka,APJ,JAPN,Apple,1008,Tech,SMB,Marketing Suite - Gold,J0YAAN3T86,129.552,3.0,0.2,-22.6716,-0.17500000000000002,-113.358,43.184,2020,3,Low,Low
7952,EMEA-2021-145814,2021-11-19,20211119,Jan Watson,United Kingdom,London,EMEA,UKIR,Valero Energy,1093,Energy,SMB,ContactMatcher,L29XL69H7G,5.984,2.0,0.2,2.244,0.37500000000000006,11.22,2.992,2021,11,Low,High
7953,EMEA-2021-145814,2021-11-19,20211119,Jan Watson,United Kingdom,London,EMEA,UKIR,Valero Energy,1093,Energy,SMB,Site Analytics,8L7UEY4EME,498.93,4.0,0.0,70.816875,0.14193749624195778,0.0,124.7325,2021,11,Low,Low
7954,APJ-2020-138359,2020-04-01,20200401,Penelope Terry,South Korea,Gwangju,APJ,APAC,ConocoPhillips,1024,Energy,Strategic,Marketing Suite - Gold,25X2DKWUML,66.96,4.0,0.0,2.6784,0.04,0.0,16.74,2020,4,Low,Low
7955,APJ-2020-138359,2020-04-01,20200401,Penelope Terry,South Korea,Gwangju,APJ,APAC,ConocoPhillips,1024,Energy,Strategic,ContactMatcher,5DMHZZ617K,6.24,2.0,0.0,3.0576,0.48999999999999994,0.0,3.12,2020,4,Low,Low
7956,AMER-2023-131807,2023-10-06,20231006,Jennifer Dowd,United States,Springfield,AMER,NAMER,Gazprom,1027,Energy,Strategic,FinanceHub,7S7P0EM915,435.168,4.0,0.2,-39.724125,-0.09128457285462166,-198.620625,108.792,2023,10,Low,Low
7957,AMER-2023-131807,2023-10-06,20231006,Jennifer Dowd,United States,Springfield,AMER,NAMER,Gazprom,1027,Energy,Strategic,Storage,3VEI5WTI7F,14.9,5.0,0.0,6.854,0.46,0.0,2.98,2023,10,Low,Low
7958,AMER-2023-131807,2023-10-06,20231006,Jennifer Dowd,United States,Springfield,AMER,NAMER,Gazprom,1027,Energy,Strategic,OneView,351TGSF9KE,15.8,4.0,0.0,4.108,0.25999999999999995,0.0,3.95,2023,10,Low,Low
7959,AMER-2023-131807,2023-10-06,20231006,Jennifer Dowd,United States,Springfield,AMER,NAMER,Gazprom,1027,Energy,Strategic,SaaS Connector Pack,0KDR2QCJ2H,72.9,5.0,0.0,26.973,0.36999999999999994,0.0,14.580000000000002,2023,10,Low,Low
7960,AMER-2023-131807,2023-10-06,20231006,Jennifer Dowd,United States,Springfield,AMER,NAMER,Gazprom,1027,Energy,Strategic,ContactMatcher,CTEIPRSD6T,206.352,3.0,0.2,5.1588,0.025,25.794,68.784,2023,10,Low,High
7961,AMER-2023-131807,2023-10-06,20231006,Jennifer Dowd,United States,Springfield,AMER,NAMER,Gazprom,1027,Energy,Strategic,Site Analytics,YRZTCL33JV,7.992,1.0,0.2,2.6973,0.33749999999999997,13.486499999999998,7.992,2023,10,Low,High
7962,EMEA-2023-104864,2023-11-19,20231119,Melanie Young,Germany,Mannheim,EMEA,EU-WEST,Daimler,1052,Transportation,Strategic,Marketing Suite - Gold,S81L9SNEHF,81.36,5.0,0.2,-19.323,-0.23750000000000002,-96.615,16.272,2023,11,Low,Low
7963,EMEA-2023-104864,2023-11-19,20231119,Melanie Young,Germany,Mannheim,EMEA,EU-WEST,Daimler,1052,Transportation,Strategic,ContactMatcher,OJE6DI7LR5,20.232,8.0,0.5,-16.1856,-0.8,-32.3712,2.529,2023,11,High,Low
7964,EMEA-2023-104864,2023-11-19,20231119,Melanie Young,Germany,Mannheim,EMEA,EU-WEST,Daimler,1052,Transportation,Strategic,OneView,LDJZO33ABB,389.056,4.0,0.2,48.632,0.125,243.15999999999997,97.264,2023,11,Low,High
7965,EMEA-2023-104864,2023-11-19,20231119,Melanie Young,Germany,Mannheim,EMEA,EU-WEST,Daimler,1052,Transportation,Strategic,Support,59AIUU0MDB,20.736,4.0,0.2,7.2576,0.35,36.288,5.184,2023,11,Low,High
7966,EMEA-2023-104864,2023-11-19,20231119,Melanie Young,Germany,Mannheim,EMEA,EU-WEST,Daimler,1052,Transportation,Strategic,Support,TCLMKOQDIL,41.472,8.0,0.2,14.5152,0.35,72.576,5.184,2023,11,Low,High
7967,AMER-2021-138219,2021-03-23,20210323,Dominic Bell,United States,New York City,AMER,NAMER,Mitsubishi,1050,Manufacturing,Strategic,Support,2E18PW5GLZ,33.36,4.0,0.0,16.68,0.5,0.0,8.34,2021,3,Low,Low
7968,EMEA-2022-157707,2022-10-11,20221011,Warren Reid,Russia,Moscow,EMEA,EU-EAST,Wells Fargo,1099,Finance,Strategic,Marketing Suite,L2JQ34QKNV,90.882,3.0,0.5,-39.724125,-0.4370956294975903,-79.44825,30.294,2022,10,High,Low
7969,EMEA-2022-157707,2022-10-11,20221011,Warren Reid,Russia,Moscow,EMEA,EU-EAST,Wells Fargo,1099,Finance,Strategic,Site Analytics,KU058MF2EO,15.992,1.0,0.2,-2.9985,-0.18749999999999997,-14.9925,15.992,2022,10,Low,Low
7970,EMEA-2022-157707,2022-10-11,20221011,Warren Reid,Russia,Moscow,EMEA,EU-EAST,Wells Fargo,1099,Finance,Strategic,FinanceHub,OAEP71ENHC,120.784,1.0,0.2,13.5882,0.1125,67.941,120.784,2022,10,Low,High
7971,EMEA-2021-126753,2021-08-16,20210816,Blake Campbell,France,Paris,EMEA,EU-WEST,AT&T,1010,Communications,Strategic,Site Analytics,EEM2XX7C5R,498.93,4.0,0.4,-39.724125,-0.0796186338764957,-99.3103125,124.7325,2021,8,High,Low
7972,EMEA-2021-126753,2021-08-16,20210816,Blake Campbell,France,Paris,EMEA,EU-WEST,AT&T,1010,Communications,Strategic,Data Smasher,ZGXL6D90GR,31.176,3.0,0.2,-5.4558,-0.17500000000000002,-27.279,10.392,2021,8,Low,Low
7973,EMEA-2021-126753,2021-08-16,20210816,Blake Campbell,France,Paris,EMEA,EU-WEST,AT&T,1010,Communications,Strategic,Support,TQ9IHJQRW6,10.368,2.0,0.2,3.6288,0.35,18.144,5.184,2021,8,Low,High
7974,EMEA-2021-126753,2021-08-16,20210816,Blake Campbell,France,Paris,EMEA,EU-WEST,AT&T,1010,Communications,Strategic,ContactMatcher,Y74N2CCRWW,2.724,2.0,0.5,-1.9068,-0.7,-3.8136,1.362,2021,8,High,Low
7975,EMEA-2021-126753,2021-08-16,20210816,Blake Campbell,France,Paris,EMEA,EU-WEST,AT&T,1010,Communications,Strategic,SaaS Connector Pack,2MNOP07604,254.352,3.0,0.2,0.0,0.0,0.0,84.784,2021,8,Low,Low
7976,EMEA-2021-126753,2021-08-16,20210816,Blake Campbell,France,Paris,EMEA,EU-WEST,AT&T,1010,Communications,Strategic,ContactMatcher,N4C1MXCOD4,3.762,3.0,0.5,-2.7588,-0.7333333333333333,-5.5176,1.254,2021,8,High,Low
7977,EMEA-2021-126753,2021-08-16,20210816,Blake Campbell,France,Paris,EMEA,EU-WEST,AT&T,1010,Communications,Strategic,Support,Y3A2I51N28,10.272,3.0,0.2,3.21,0.3125,16.049999999999997,3.424,2021,8,Low,High
7978,EMEA-2020-166051,2020-05-31,20200531,Kimberly Harris,Ukraine,Kyiv,EMEA,EU-EAST,Intel,1051,Tech,SMB,Site Analytics,B80SF5WOG7,498.93,3.0,0.0,70.816875,0.14193749624195778,0.0,166.31,2020,5,Low,Low
7979,EMEA-2020-166051,2020-05-31,20200531,Kimberly Harris,Ukraine,Kyiv,EMEA,EU-EAST,Intel,1051,Tech,SMB,Site Analytics,P5F7BCMG84,113.73,3.0,0.0,32.9817,0.29,0.0,37.910000000000004,2020,5,Low,Low
7980,AMER-2021-113040,2021-08-27,20210827,Samantha Hardacre,United States,New York City,AMER,NAMER,Apple,1008,Tech,Enterprise,ContactMatcher,5WKIUAQLZ1,5.104,1.0,0.2,1.6588,0.325,8.294,5.104,2021,8,Low,High
7981,APJ-2020-103800,2020-01-04,20200104,Brian Dickens,Japan,Tokyo,APJ,JAPN,Siemens,1043,Manufacturing,SMB,Support,730VUNTJF5,16.448,2.0,0.2,5.5512,0.33749999999999997,27.755999999999997,8.224,2020,1,Low,High
7982,AMER-2020-113383,2020-09-10,20200910,Luke Bower,Argentina,Mendoza,AMER,LATAM,Costco Wholesale,1025,Retail,SMB,OneView,AKAZVE9KWK,81.92,4.0,0.0,22.1184,0.27,0.0,20.48,2020,9,Low,Low
7983,AMER-2020-113383,2020-09-10,20200910,Luke Bower,Argentina,Mendoza,AMER,LATAM,Costco Wholesale,1025,Retail,SMB,SaaS Connector Pack,5GWAS8XXII,254.9,5.0,0.0,70.816875,0.27782218517065516,0.0,50.980000000000004,2020,9,Low,Low
7984,APJ-2023-152499,2023-01-23,20230123,Maria James,Australia,Sydney,APJ,ANZ,Allianz,1080,Finance,Strategic,Storage,ZQSNPFOQZO,15.12,5.0,0.2,4.914,0.325,24.569999999999997,3.024,2023,1,Low,High
7985,APJ-2023-152499,2023-01-23,20230123,Maria James,Australia,Sydney,APJ,ANZ,Allianz,1080,Finance,Strategic,ChatBot Plugin,ZFAE6A5YR9,7.872,3.0,0.2,0.8856,0.1125,4.428,2.624,2023,1,Low,High
7986,AMER-2022-151498,2022-04-22,20220422,Gordon McLean,Canada,Toronto,AMER,NAMER,Verizon Communications,1094,Communications,SMB,ContactMatcher,IFFL8UL17T,8.32,5.0,0.2,2.808,0.33749999999999997,14.04,1.6640000000000001,2022,4,Low,High
7987,EMEA-2022-137939,2022-07-21,20220721,Trevor Simpson,United Kingdom,Newcastle,EMEA,UKIR,Pemex,1058,Energy,SMB,Site Analytics,NI84YWX0QC,89.95,5.0,0.0,43.176,0.48,0.0,17.990000000000002,2022,7,Low,Low
7988,EMEA-2022-117793,2022-08-24,20220824,Amelia Campbell,Italy,Bologna,EMEA,EU,Glencore,1083,Misc,Enterprise,FinanceHub,KKOEGH3MAL,25.2,4.0,0.0,11.592,0.46,0.0,6.3,2022,8,Low,Low
7989,EMEA-2022-117793,2022-08-24,20220824,Amelia Campbell,Italy,Bologna,EMEA,EU,Glencore,1083,Misc,Enterprise,FinanceHub,1YJVC9L1VN,37.59,3.0,0.0,17.6673,0.47,0.0,12.530000000000001,2022,8,Low,Low
7990,EMEA-2022-117793,2022-08-24,20220824,Amelia Campbell,Italy,Bologna,EMEA,EU,Glencore,1083,Misc,Enterprise,Marketing Suite - Gold,O0WLKWBTYL,14.97,1.0,0.0,4.1916,0.28,0.0,14.97,2022,8,Low,Low
7991,EMEA-2022-117793,2022-08-24,20220824,Amelia Campbell,Italy,Bologna,EMEA,EU,Glencore,1083,Misc,Enterprise,Data Smasher,UHFIJRJU4S,1.98,2.0,0.0,0.891,0.45,0.0,0.99,2022,8,Low,Low
7992,EMEA-2022-133872,2022-06-15,20220615,Lauren Ellison,Germany,Leipzig,EMEA,EU-WEST,Allianz,1080,Finance,SMB,ContactMatcher,IRTYNIAXR1,39.936,4.0,0.5,-26.624,-0.6666666666666666,-53.248,9.984,2022,6,High,Low
7993,EMEA-2022-133872,2022-06-15,20220615,Lauren Ellison,Germany,Leipzig,EMEA,EU-WEST,Allianz,1080,Finance,SMB,Data Smasher,KJQPK8IJD6,18.464,2.0,0.2,2.308,0.125,11.54,9.232,2022,6,Low,High
7994,EMEA-2021-165743,2021-11-20,20211120,Alison Miller,Russia,St Petersburg,EMEA,EU-EAST,HSBC Holdings,1070,Finance,SMB,ContactMatcher,W6XSNVSG3L,4.896,3.0,0.5,-3.4272,-0.7000000000000001,-6.8544,1.632,2021,11,High,Low
7995,EMEA-2021-165743,2021-11-20,20211120,Alison Miller,Russia,St Petersburg,EMEA,EU-EAST,HSBC Holdings,1070,Finance,SMB,Marketing Suite,I1E24FEI5M,145.764,6.0,0.5,-39.724125,-0.27252356548942125,-79.44825,24.294,2021,11,High,Low
7996,EMEA-2021-165743,2021-11-20,20211120,Alison Miller,Russia,St Petersburg,EMEA,EU-EAST,HSBC Holdings,1070,Finance,SMB,ContactMatcher,1ONYQK6XEA,9.612,6.0,0.5,-7.3692,-0.7666666666666667,-14.7384,1.602,2021,11,High,Low
7997,AMER-2023-105998,2023-11-04,20231104,Cameron Oliver,United States,Seattle,AMER,NAMER,UnitedHealth Group,1092,Healthcare,Enterprise,Data Smasher,ABOY73OZE2,199.75,5.0,0.0,70.816875,0.3545275344180225,0.0,39.95,2023,11,Low,Low
7998,AMER-2023-105998,2023-11-04,20231104,Cameron Oliver,United States,Seattle,AMER,NAMER,UnitedHealth Group,1092,Healthcare,Enterprise,ContactMatcher,XA76XAQAK8,498.93,9.5,0.2,20.9148,0.04191930731765979,104.574,52.51894736842105,2023,11,Low,High
7999,AMER-2020-148194,2020-05-04,20200504,Kevin Wilkins,Canada,Toronto,AMER,NAMER,Lowes,1060,Retail,Strategic,SaaS Connector Pack,PWMCT4KYZQ,12.18,7.0,0.0,3.8976,0.32,0.0,1.74,2020,5,Low,Low
8000,AMER-2020-148194,2020-05-04,20200504,Kevin Wilkins,Canada,Toronto,AMER,NAMER,Lowes,1060,Retail,Strategic,OneView,LA9XX3FJDJ,57.68,4.0,0.0,19.0344,0.33,0.0,14.42,2020,5,Low,Low
8001,EMEA-2021-151407,2021-11-08,20211108,Emily Ogden,Netherlands,Rotterdam,EMEA,EU-WEST,Cigna,1038,Healthcare,SMB,Site Analytics,HDT64D0I61,263.96,4.0,0.0,70.816875,0.26828638808910443,0.0,65.99,2021,11,Low,Low
8002,AMER-2021-110870,2021-12-12,20211212,Alison Davidson,United States,New York City,AMER,NAMER,Fannie Mae,1035,Finance,SMB,Data Smasher,9Z7QR9O3JF,299.94,6.0,0.0,70.816875,0.2361034706941388,0.0,49.99,2021,12,Low,Low
8003,AMER-2021-110870,2021-12-12,20211212,Alison Davidson,United States,New York City,AMER,NAMER,Fannie Mae,1035,Finance,SMB,Support,S5ALADTAG8,25.76,7.0,0.0,0.5152,0.019999999999999997,0.0,3.68,2021,12,Low,Low
8004,APJ-2020-143210,2020-12-01,20201201,Jane Manning,South Korea,Incheon,APJ,APAC,United Parcel Service,1090,Transportation,SMB,Site Analytics,L20T8540A1,271.9,2.0,0.0,70.816875,0.26045191246781907,0.0,135.95,2020,12,Low,Low
8005,APJ-2020-143210,2020-12-01,20201201,Jane Manning,South Korea,Incheon,APJ,APAC,United Parcel Service,1090,Transportation,SMB,SaaS Connector Pack,7751QXLFMD,45.84,3.0,0.0,15.5856,0.33999999999999997,0.0,15.280000000000001,2020,12,Low,Low
8006,APJ-2020-143210,2020-12-01,20201201,Jane Manning,South Korea,Incheon,APJ,APAC,United Parcel Service,1090,Transportation,SMB,SaaS Connector Pack,5N1C3SQP7B,9.82,2.0,0.0,3.2406,0.33,0.0,4.91,2020,12,Low,Low
8007,AMER-2022-139808,2022-10-08,20221008,Connor Roberts,Canada,Hamilton,AMER,NAMER,PepsiCo,1073,Consumer Products,SMB,Storage,IIHOI4PZPI,93.36,9.5,0.0,0.9336,0.01,0.0,9.82736842105263,2022,10,Low,Low
8008,APJ-2021-110863,2021-11-17,20211117,Jane Manning,Singapore,Singapore,APJ,APAC,United Parcel Service,1090,Transportation,SMB,Marketing Suite - Gold,YSK9JD4G84,498.93,4.0,0.0,5.4124,0.010848014751568356,0.0,124.7325,2021,11,Low,Low
8009,APJ-2021-110863,2021-11-17,20211117,Jane Manning,Singapore,Singapore,APJ,APAC,United Parcel Service,1090,Transportation,SMB,Support,RM18KRO4TV,106.32,3.0,0.0,49.9704,0.47000000000000003,0.0,35.44,2021,11,Low,Low
8010,APJ-2021-110863,2021-11-17,20211117,Jane Manning,Singapore,Singapore,APJ,APAC,United Parcel Service,1090,Transportation,SMB,FinanceHub,UW4A58TWZ9,498.93,5.0,0.0,70.816875,0.14193749624195778,0.0,99.786,2021,11,Low,Low
8011,EMEA-2020-127859,2020-03-17,20200317,Pippa Hunter,France,Paris,EMEA,EU-WEST,Samsung Electronics,1015,Tech,Strategic,Support,2N1931BXM1,126.624,6.0,0.2,41.1528,0.325,205.76399999999998,21.104,2020,3,Low,High
